"Subject" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-std()-X" "tBodyAcc-mean()-Y" "tBodyAcc-std()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-std()-X" "tGravityAcc-mean()-Y" "tGravityAcc-std()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-std()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-std()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-std()-X" "tBodyGyro-mean()-Y" "tBodyGyro-std()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-std()-X" "fBodyAcc-mean()-Y" "fBodyAcc-std()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-Z"
3 "SITTING" 0.269131754469298 -0.977869617807018 -0.00597446772631579 -0.90080052877193 -0.0989874519061403 -0.916195435789474 0.859969518333333 -0.968767403245614 0.120388211083614 -0.934073661842105 0.250917223929825 -0.929769295263158 0.0744567518780702 -0.982297439473684 0.00654951328605263 -0.968201139385965 -0.00344387269877193 -0.982005202368421 -0.03707143205 -0.977779240964912 -0.0747583575859649 -0.962053039912281 0.0810614805505263 -0.941989573596491 -0.0990727527807018 -0.984142885350877 -0.0386482546178947 -0.986171309385965 -0.0534674063225439 -0.981568470175439 -0.929159139824561 -0.909785783596491 -0.929159139824561 -0.909785783596491 -0.97926088245614 -0.977159456666667 -0.939201416140351 -0.944620186561404 -0.986558041842105 -0.984662746491228 -0.978233119298246 -0.977928315964912 -0.92571857622807 -0.895523105438596 -0.944248822280702 -0.908854431403509
4 "SITTING" 0.27153827992 -0.980309931 -0.007163065158 -0.89022398108 -0.10587459588 -0.9322030066 0.8693030064 -0.9814052948 0.211622539936894 -0.93272710386 0.11012048108 -0.9509492546 0.0784500239 -0.9767421962 -0.0108582171094 -0.9445961056 -0.0121499951596 -0.9790387658 -0.04944351156 -0.9701317904 -0.08943006108 -0.9584681204 0.10115033478 -0.9279722294 -0.09694948424 -0.9698997312 -0.041848389996 -0.984441358 -0.0489964351672 -0.9688048316 -0.93569482 -0.9144078448 -0.93569482 -0.9144078448 -0.9701322836 -0.9625491104 -0.9260633138 -0.928898293 -0.9804904618 -0.9758066902 -0.9774624984 -0.9819081892 -0.9057829318 -0.8894673494 -0.9517837432 -0.9269993168
5 "SITTING" 0.273694139545455 -0.980945022045455 -0.00990083527045455 -0.904335121022727 -0.108540300265909 -0.926094740227273 0.880731443863636 -0.983137541590909 0.168445524 -0.939942979795454 0.143006857611364 -0.945008999545455 0.0749577410909091 -0.975204850227273 -0.00278773346136363 -0.952786261136364 0.00338609594827273 -0.973436529545455 -0.0422355209795455 -0.966225485 -0.0835484079545455 -0.950064068181818 0.0823934451590909 -0.940637937045455 -0.0889747665681818 -0.966037012045455 -0.0454702982386364 -0.975433911363636 -0.0487714733568182 -0.964878512727273 -0.9379783225 -0.920939027727273 -0.9379783225 -0.920939027727273 -0.969320155681818 -0.965757731590909 -0.934301646590909 -0.931414810454545 -0.973848287045455 -0.970392610454546 -0.977450812045455 -0.9825908425 -0.921434735681818 -0.9022915301 -0.946064216818182 -0.92184351
6 "SITTING" 0.276778487454545 -0.980164933636364 -0.0145911615290909 -0.923682131090909 -0.110127728709091 -0.925797097090909 0.933692934909091 -0.988872369272727 0.0682628663363636 -0.960875994727273 0.0695219657167273 -0.955475832363636 0.0754721635223636 -0.969929476363636 2.55649800000024e-06 -0.945143686181818 0.00623727782090909 -0.958572952545454 -0.0372442282830909 -0.957367681818182 -0.0899083302550909 -0.944130044727273 0.0854346006181818 -0.939681350909091 -0.0936693524363636 -0.943714804727273 -0.0333986700025455 -0.961780726363636 -0.0465504310978182 -0.958787671272727 -0.949543531272727 -0.931572655636364 -0.949543531272727 -0.931572655636364 -0.962733502 -0.948181827818182 -0.932703812181818 -0.921259472727273 -0.962929227818182 -0.950150571818182 -0.975351454727273 -0.982451284727273 -0.928264365454545 -0.925676956 -0.935798115272727 -0.925768475636364
7 "SITTING" 0.284674637291667 -0.972668374583333 -0.01461097580375 -0.909454698541667 -0.122464597625 -0.8565329414375 0.969147824375 -0.957082433333333 0.00608846646041667 -0.945436264583333 0.0649636250354167 -0.868602535416667 0.0668519793125 -0.982158098125 0.0116863419310417 -0.969458676458333 0.0162004141964583 -0.972256472708333 -0.04963797197125 -0.941870953333333 -0.03361196465625 -0.944124336458333 0.0259476655145833 -0.937021208541667 -0.0938155625083333 -0.974369045625 -0.0396444885 -0.981024680625 -0.0454566269166667 -0.980954665416667 -0.918432107083333 -0.881957619770833 -0.918432107083333 -0.881957619770833 -0.976559676458333 -0.970243274166667 -0.897870535 -0.898063314375 -0.981665122291667 -0.976214430208333 -0.972697126875 -0.972879966041667 -0.93149063375 -0.904629195833333 -0.904675337916667 -0.844083052916667
8 "SITTING" 0.267491472934783 -0.979026152391304 -0.00672550621304348 -0.927331997021739 -0.104461049130435 -0.939553030217391 0.832453878043478 -0.966757967173913 0.240095117065217 -0.937462301369565 0.263895185521739 -0.935475331521739 0.0786713761086957 -0.985188753695652 -0.00657516306713044 -0.980784606086957 -0.0106808920069565 -0.985285807173913 -0.0547396987173913 -0.984524052826087 -0.0955089236521739 -0.97150069673913 0.0716048809782609 -0.959623548478261 -0.0923150250434783 -0.993264647391304 -0.0402673770652174 -0.98887627673913 -0.0445732240217391 -0.985241405434783 -0.952139704347826 -0.929943615630435 -0.952139704347826 -0.929943615630435 -0.986061512173913 -0.980667377391304 -0.93268224326087 -0.953001632173913 -0.991807428043478 -0.986756670869565 -0.981142909782609 -0.978256730652174 -0.94421971826087 -0.923829969347826 -0.959436275869565 -0.933889846521739
9 "SITTING" 0.26427079834 -0.9572277914 -0.02701677698 -0.875141405 -0.07537846886 -0.83200187268 0.9163245106 -0.9552804062 -0.0414258228938 -0.94645197 0.085263099144 -0.88585411242 0.077005006374 -0.9645358564 0.009817397262 -0.9567775448 -0.008674672651 -0.9618894376 -0.042328876778 -0.9590200492 -0.04142711812 -0.9191882264 0.0807919285908 -0.9301768338 -0.0930708106 -0.9645323452 -0.046663441472 -0.9719274472 -0.052841489994 -0.9687388914 -0.8933617176 -0.8637564342 -0.8933617176 -0.8637564342 -0.964383757 -0.9517802432 -0.9032355368 -0.9066063206 -0.9733641366 -0.9663610734 -0.959413594 -0.956903459 -0.911683219 -0.86761360746 -0.8922013438 -0.818001834824
1 "STANDING" 0.278882600384047 -0.988010737119645 -0.0165639482137666 -0.948167787119645 -0.107895584906219 -0.955116445254062 0.937704378788774 -0.988435441506647 -0.191597747468242 -0.974985027976366 -0.0544676137068833 -0.963681880605613 0.0752444619658936 -0.985425378641063 0.00915070843323634 -0.972652082333826 -0.00365035032606647 -0.985006808389956 -0.0270753319614623 -0.956218805228951 -0.0699175946107829 -0.971906217976366 0.0819434536447563 -0.969332018744461 -0.0999637568556869 -0.977224431669129 -0.0417031317443131 -0.986238824387002 -0.0527212580447858 -0.984404961624815 -0.965629093988183 -0.960240920871492 -0.965629093988183 -0.960240920871492 -0.983089446912851 -0.980155293781388 -0.953467119556869 -0.944439483633678 -0.985410199660266 -0.981930330635155 -0.986124464977843 -0.989007365878877 -0.956247133825702 -0.946919675716396 -0.968893559261448 -0.951173051506647
2 "STANDING" 0.278594557601523 -0.985641358477157 -0.0168301845436777 -0.93530970142132 -0.107471757321079 -0.943850532982234 0.937151874111675 -0.989694757005076 -0.210673851523858 -0.973419144974619 -0.00398638709885292 -0.957998813426396 0.0752563394352792 -0.980343683477157 0.0101530676371497 -0.963868513337563 -0.00396095393292893 -0.979259780114213 -0.0256643867467259 -0.946764964111675 -0.0712791209864086 -0.96158355534264 0.0807003337173858 -0.959639990774112 -0.100586602191117 -0.965242550736041 -0.0418810280653553 -0.980067963604061 -0.0532040507238071 -0.976878590634518 -0.957118452220812 -0.950755032423858 -0.957118452220812 -0.950755032423858 -0.977099086840101 -0.971413821548223 -0.944883327906091 -0.932475761624366 -0.977945227969543 -0.972795904733503 -0.982708162538071 -0.987113619670051 -0.944314879467005 -0.934431491269036 -0.958795212652284 -0.940117370063452
3 "STANDING" 0.278604054666667 -0.97206084425 -0.0156546993666667 -0.892566873666667 -0.10512951217435 -0.912122876166667 0.951514359083333 -0.9891006695 -0.202694619975 -0.957779538916667 0.0245375937575 -0.93850909125 0.0751644931740833 -0.962664081833333 0.00986492733008333 -0.949372566083333 -0.00316485066260833 -0.9710131615 -0.0261136365875 -0.905844153666667 -0.0627007878533333 -0.93413937525 0.0732744631666667 -0.92144546125 -0.0995860111041667 -0.950368513083333 -0.0455376560708333 -0.968286866583333 -0.046770737475 -0.96446473575 -0.927959340666667 -0.915844979666667 -0.927959340666667 -0.915844979666667 -0.965165170666667 -0.949749555333333 -0.902808280333333 -0.884643742333333 -0.967578507333333 -0.9568517535 -0.9659696415 -0.975091470833333 -0.913680239416667 -0.889060744833333 -0.938810571416667 -0.906023311
4 "STANDING" 0.280499745892857 -0.97692058 -0.00948911098553571 -0.86159737875 -0.0961574905535714 -0.896880538392857 0.95619779125 -0.972908355892857 -0.0759009061071429 -0.917613464821429 0.166893825946429 -0.899404775267857 0.0721328379857143 -0.972586541964286 -0.00653015693773214 -0.938354677857143 -0.0211889890567857 -0.973054201071429 -0.0306449342357143 -0.909687974464286 -0.061824850625 -0.949227146964286 0.0755636430892857 -0.909995038571429 -0.103057894142857 -0.949633878571429 -0.0461257201357143 -0.976065174642857 -0.0490753497867857 -0.957982019464286 -0.906478051785714 -0.890976683392857 -0.906478051785714 -0.890976683392857 -0.963370738392857 -0.958159482142857 -0.900982100535714 -0.885144317678571 -0.967614073928571 -0.964282784285714 -0.973497549642857 -0.978737637678571 -0.889549205 -0.857380281803571 -0.93164342125 -0.887554317678571
5 "STANDING" 0.282544390892857 -0.968591815714286 -0.00700418554517857 -0.869439913392857 -0.102171095696429 -0.869327321785714 0.960188699107143 -0.974088206071429 -0.03871012665 -0.931973943392857 0.138638436607143 -0.914608495714286 0.0725189859107143 -0.962647080178571 -0.00221990214464286 -0.931217140714286 -0.0122812220569643 -0.963832118928571 -0.0322711902673214 -0.910395222321429 -0.050987505 -0.933738104107143 0.0690945763946429 -0.907471555714286 -0.0922249863035714 -0.941930044107143 -0.0399108188821429 -0.961177741607143 -0.0422221341625 -0.944755343035714 -0.906104701071429 -0.87977380125 -0.906104701071429 -0.87977380125 -0.956863566071429 -0.942962047678571 -0.900671630714286 -0.867041711785714 -0.958405900892857 -0.947970723571429 -0.964500917321429 -0.97066840875 -0.890796360535714 -0.867933178017857 -0.915083799107143 -0.858231387857143
6 "STANDING" 0.280346248596491 -0.981758159649123 -0.0181236327175439 -0.921493191754386 -0.112172831947368 -0.925692371929825 0.945139003859649 -0.985583066842105 -0.230251036140351 -0.96844910122807 0.0139193473596491 -0.942795062280702 0.0730699604561404 -0.973132635789474 0.00871883993421053 -0.949362277017544 -0.00481712245438596 -0.967547241754386 -0.028251913022807 -0.947561298596491 -0.0589823639438597 -0.94248658631579 0.0767394745964912 -0.947782155964912 -0.103292534210526 -0.946423593157895 -0.0428828304736842 -0.962422163684211 -0.0506432189438596 -0.962758177192982 -0.945022876491228 -0.939310249649123 -0.945022876491228 -0.939310249649123 -0.967102436140351 -0.956099145964912 -0.939404744385965 -0.915891572982456 -0.963406222982456 -0.952536233859649 -0.977100287368421 -0.984067374035088 -0.930336471754386 -0.921449111052632 -0.942864017017544 -0.922067224210526
7 "STANDING" 0.282723539433962 -0.979307570377358 -0.0145740341037736 -0.923400921886792 -0.0997778303207547 -0.917064168490566 0.958728687924528 -0.987917503962264 -0.117607048924528 -0.966162998679245 -0.0516573721320755 -0.939161014716981 0.0751915112830189 -0.976403544716981 0.00694700354075472 -0.965810609622642 -0.0108420294035849 -0.972060053207547 -0.0291582212545283 -0.945247687358491 -0.0774336443396226 -0.949646946792453 0.0851045000566038 -0.951630777358491 -0.0901539662169811 -0.96598339754717 -0.0412797611886792 -0.976837757358491 -0.0545390015471698 -0.978166790943396 -0.942724659245283 -0.933590156792453 -0.942724659245283 -0.933590156792453 -0.973381306226415 -0.968566356037736 -0.943425564528302 -0.918438958867924 -0.977377083018868 -0.97210793 -0.976681834339623 -0.980541336037736 -0.941883783773585 -0.919118753018868 -0.938550519811321 -0.912358813773585
8 "STANDING" 0.279620986111111 -0.988815418148148 -0.0148113067148148 -0.938479429074074 -0.106114996837037 -0.926065255185185 0.957669921111111 -0.987690217222222 -0.0904603488214815 -0.958904114074074 -0.0979392024814815 -0.918293913703704 0.0753739045185185 -0.989198879814815 0.00814951727462963 -0.976442140740741 0.00322153267648148 -0.982610899259259 -0.0219671978203704 -0.972990379814815 -0.0280117633814815 -0.969421045555556 0.063688907 -0.974118322407407 -0.097757576 -0.981573085740741 -0.0485190684259259 -0.985508765185185 -0.0478483225666667 -0.989270900740741 -0.953762884074074 -0.937187185222222 -0.953762884074074 -0.937187185222222 -0.984920797777778 -0.979932239074074 -0.952848496851852 -0.95322478962963 -0.987580587777778 -0.982460332222222 -0.988219862222222 -0.98918374962963 -0.9500491 -0.936231722777778 -0.950362935555556 -0.919744963888889
9 "STANDING" 0.282310057333333 -0.975741252444444 -0.0200454954022222 -0.938635759333333 -0.0952747481333333 -0.919295805777778 0.961323502222222 -0.989103160444444 -0.010383816474 -0.972573867555556 0.00914769235555555 -0.932245295111111 0.0760032053555556 -0.969973398888889 0.0130699796066667 -0.963849332888889 -0.004700785502 -0.970584264666667 -0.029183136346 -0.921990612 -0.060810158296 -0.946046640444444 0.0992409332222222 -0.939889737333333 -0.095897704 -0.949105691555556 -0.0419199574333333 -0.975036530444444 -0.0575743131488889 -0.969726483555556 -0.945167482444444 -0.936105010444444 -0.945167482444444 -0.936105010444444 -0.969524578888889 -0.963764177777778 -0.921030223111111 -0.908291403111111 -0.969824044222222 -0.965287050888889 -0.971662692 -0.977579248444444 -0.944849431777778 -0.938790016888889 -0.941686874222222 -0.913896832222222
1 "LAYING" 0.279536213763948 -0.9645358050701 -0.0192388582262661 -0.946721952004292 -0.108344386655365 -0.947347000625751 -0.28332905958083 -0.949902798369099 0.589045290490701 -0.970972454031474 0.473327230575107 -0.956049331476395 0.0792948884374821 -0.979814453619456 0.00999586371640916 -0.971098598555079 -0.00287326417481974 -0.979837644320458 -0.0179057306566472 -0.965673115537911 -0.0877917839906152 -0.963415040701001 0.119812716130186 -0.964200759756795 -0.101325096624607 -0.973969683118741 -0.0390204002923019 -0.979527157038627 -0.062331816088412 -0.983547448183119 -0.950259310851216 -0.936715108902718 -0.950259310851216 -0.936715108902718 -0.979529332775393 -0.973616263261803 -0.942295152818312 -0.937500808266094 -0.982154530643777 -0.973906832188841 -0.969283279656652 -0.963006402393419 -0.955329394304721 -0.945691916911302 -0.960504112389127 -0.944351970450644
2 "LAYING" 0.279151133656549 -0.960741912632242 -0.0176863742048615 -0.94150191859068 -0.106093451542317 -0.946319702384131 -0.427916575759446 -0.941529038073048 0.623189401428212 -0.951439923362846 0.62357679725063 -0.941616371006297 0.0812499768484887 -0.983488187178841 0.0116919418455542 -0.97643663884131 -0.00613951465051259 -0.982703664559194 -0.0178871754600252 -0.970908297329975 -0.0950193911377834 -0.966507700163728 0.122826651369018 -0.964845898853904 -0.100835104751385 -0.981742902997481 -0.037712203876461 -0.983586398564232 -0.0634920348938287 -0.98790640290932 -0.92839995877204 -0.928008545570529 -0.92839995877204 -0.928008545570529 -0.982566586725441 -0.979898746146096 -0.938445369445844 -0.945765273287154 -0.985673264382872 -0.982042396599496 -0.968293799282116 -0.958234855982368 -0.953120324816121 -0.939512319100756 -0.960039070579345 -0.943319868154786
3 "LAYING" 0.278442559924242 -0.979375209924242 -0.0192175057393939 -0.957891632045455 -0.102550758639394 -0.96546924780303 -0.296368700833333 -0.980948726969697 0.781683920606061 -0.985300913030303 0.590922289621212 -0.974600639848485 0.0760470124621212 -0.979068044015152 0.0121940575811364 -0.969951131818182 -0.00224455545303409 -0.980727491136364 -0.0239798703034091 -0.974077531818182 -0.0741293852310606 -0.971316830606061 0.114585438871212 -0.966360520378788 -0.101228591128788 -0.982156699621212 -0.0387175455886364 -0.983365790530303 -0.0638761919090909 -0.981975716287879 -0.971220926969697 -0.962070306439394 -0.971220926969697 -0.962070306439394 -0.97935107719697 -0.972685460530303 -0.957249689924242 -0.952678543560606 -0.985850709848485 -0.979447225984848 -0.977549755378788 -0.980166804848485 -0.960535895151515 -0.958507223181818 -0.969387365151515 -0.9653520975
4 "LAYING" 0.273571564240741 -0.954193738888889 -0.0150031841055556 -0.941714042407407 -0.110688150314815 -0.962667314814815 -0.420664662222222 -0.921199965925926 0.915165104259259 -0.969816635740741 0.341531310555556 -0.976176608888889 0.0934494217777778 -0.978302781111111 0.00693313213968519 -0.942209488333333 -0.00641054328740741 -0.978511984259259 -0.00923156347222222 -0.973102422222222 -0.0930128180759259 -0.961109291851852 0.169720404092593 -0.962073755 -0.105019877685185 -0.975103204259259 -0.0381230432222222 -0.986855629814815 -0.0712156288333333 -0.983965359814815 -0.954557603148148 -0.931292216611111 -0.954557603148148 -0.931292216611111 -0.970095771666667 -0.960786430740741 -0.930236462592593 -0.947031781666667 -0.985068502037037 -0.982698213703704 -0.958802077592593 -0.952464881481481 -0.938883374444444 -0.946380971111111 -0.967504278888889 -0.962154454259259
5 "LAYING" 0.278334325576923 -0.965934509615385 -0.0183042123269231 -0.969295613269231 -0.107937603673077 -0.968562516346154 -0.483470597692308 -0.945695336153846 0.954890346153846 -0.985964053846154 0.263644691923077 -0.977076645 0.0848164824230769 -0.983307862115385 0.00747460829615385 -0.964560430961538 -0.00304067159653846 -0.985419368461538 -0.0218935013501923 -0.979498706538461 -0.0798709596153846 -0.977427370576923 0.159894366942308 -0.960583776923077 -0.102114125 -0.983422257692308 -0.0404446925288462 -0.983759479230769 -0.07083096875 -0.989679592307692 -0.966777882884615 -0.958612786346154 -0.966777882884615 -0.958612786346154 -0.980141253846154 -0.977477145384615 -0.946938300576923 -0.958287921923077 -0.9864194225 -0.98377138 -0.968741678461538 -0.964953893653846 -0.965419520961538 -0.972909186730769 -0.977007724615385 -0.965882191153846
6 "LAYING" 0.291501714175439 -0.934049422052632 -0.0102529170561404 -0.924644826385965 -0.133119570368421 -0.925216100350877 -0.47670987877193 -0.887746310350877 0.956593814210526 -0.959161956491228 0.175867709021053 -0.928130738421053 0.0963481955263158 -0.966341054736842 -0.00114529240245614 -0.933674494385965 0.00328817288070175 -0.959646055263158 -0.0079605026754386 -0.955378225087719 -0.107218315054386 -0.943634949473684 0.179102058245614 -0.939141878596491 -0.111267284631579 -0.939611608245614 -0.0424104289992982 -0.958628819649123 -0.0717774743859649 -0.959579071578947 -0.918878850824561 -0.897326245964912 -0.918878850824561 -0.897326245964912 -0.954750504912281 -0.950341934385965 -0.908980174736842 -0.920914497017544 -0.955645738245614 -0.953157001578947 -0.939114254210526 -0.932462941461404 -0.923706791403509 -0.929711219929825 -0.938044912280702 -0.924004748421053
7 "LAYING" 0.276859240576923 -0.93651361 -0.0204411516884615 -0.926262668653846 -0.101361036576923 -0.952978365961539 -0.502814250576923 -0.914221270096154 0.393444278076923 -0.955543549230769 0.907537823461538 -0.961908984423077 0.0968904018076923 -0.980977756153846 0.0250624183634615 -0.973093160192308 -0.0131653918205769 -0.972983064230769 -0.00282641913096154 -0.9601268225 -0.133605695057692 -0.945071935384615 0.155920029769231 -0.955294890576923 -0.105944243484615 -0.9738372325 -0.0358897425826923 -0.976483727307692 -0.0671901794615385 -0.988871878269231 -0.936392023846154 -0.907039513153846 -0.936392023846154 -0.907039513153846 -0.980127239615385 -0.967310932307692 -0.915793634807692 -0.918662459038462 -0.983008829038462 -0.971205137884615 -0.953424245576923 -0.931120580576923 -0.942193953846154 -0.922917902307692 -0.958611644615385 -0.953380646346154
8 "LAYING" 0.277626980796296 -0.94304121537037 -0.0212281733881481 -0.93489116 -0.102245365611111 -0.932491454407407 -0.405930036111111 -0.918873192333333 0.589922434814815 -0.957990036481482 0.719831539259259 -0.94183626337037 0.0878326902592593 -0.973253042222222 0.0233299159137037 -0.976520952037037 -0.0169218791344444 -0.96608757462963 0.00535361206851852 -0.965204017592593 -0.0891374138592593 -0.952039385740741 0.13818830737037 -0.96758975462963 -0.106445008314815 -0.969924077407407 -0.0389735198722222 -0.974186451851852 -0.0694123150925926 -0.987601203703704 -0.935308633888889 -0.91325033 -0.935308633888889 -0.91325033 -0.97314748962963 -0.962954517222222 -0.924253348518518 -0.932470764444444 -0.978438191296296 -0.969029111666667 -0.953538563888889 -0.940125298333333 -0.951816663703704 -0.931236756962963 -0.944269514074074 -0.931146497518519
9 "LAYING" 0.2758463472 -0.94233309 -0.020526821662 -0.9162927764 -0.10754972144 -0.9407072854 -0.5802528348 -0.9218210626 -0.1191541962 -0.9699944882 0.9578730416 -0.9712046902 0.08807344764 -0.9647404702 0.011561732718 -0.9639966798 -0.0070536778584 -0.958562455 -0.013632036148 -0.9422465098 -0.15890291983 -0.9266185314 0.101275010682 -0.9615953704 -0.10384667982 -0.945329035 -0.027552256948 -0.9621702422 -0.0569490475 -0.9770761602 -0.9308684376 -0.91512680016 -0.9308684376 -0.91512680016 -0.9633745492 -0.9550268052 -0.9071250998 -0.8985578738 -0.964524819 -0.9528015598 -0.946865494 -0.9409810272 -0.9343665984 -0.9128367508 -0.9459190006 -0.9419711636
